review_id,source_type,platform,review_date,user_id,review_title,review_text,rating,helpful_count,condition,sentiment_label,contains_benefit_mention,contains_side_effect_mention,contains_trade_off_language
REV_000711,Review_Platform,Drugs.com,05-02-2022,reviewer_452,Difficult to tolerate,"Been on this medication for about 3 weeks now treating Type 2 Diabetes. Background: 38F, type 2 diabetes diagnosis about 3 years ago.

On the plus side: my appetite is so much more manageable now

Side effects I'm dealing with: tiredness is a real issue I'm working through. Some days are worse than others digestive slowdown is real - constipation is annoying. This is my biggest complaint.

I'm not sure this medication is right for me.",2,86,Type 2 Diabetes,negative,0,1,0
REV_000712,Review_Platform,WebMD,18-10-2024,reviewer_214,Difficult to tolerate,"My endocrinologist put me on Ozempic 7 months ago for Weight Loss.

However, the side effects have been significant. the fatigue during the first week was intense. It's affecting my daily life.

Consult carefully with your doctor about potential side effects.",1,127,Weight Loss,negative,0,1,0
REV_000713,Review_Platform,Drugs.com,13-02-2022,reviewer_51,Difficult to tolerate,"Been on this medication for 7 months now treating Type 2 Diabetes. As a 38-year-old with weight issues, this has been life-changing.

However, the side effects have been significant. constipation has been an ongoing issue I'm dealing with. Some days are worse than others I feel more tired than usual, especially after injection day. Some days are worse than others.

Consult carefully with your doctor about potential side effects.",1,18,Type 2 Diabetes,negative,0,1,0
REV_000714,Review_Platform,WebMD,09-01-2024,reviewer_415,Highly effective medication,"Started Ozempic 3 months ago prescribed by my doctor for Weight Loss. I'm 42 years old and have struggled with type 2 diabetes for years.

What's worked well: lost 52 lbs so far and people are starting to notice. This is the most I've ever lost on any medication

Despite the side effects, this has been worth it for me.",4,34,Weight Loss,positive,1,0,0
REV_000715,Review_Platform,Drugs.com,26-10-2022,reviewer_300,Difficult to tolerate,"Been on this medication for 7 months now treating Weight Loss. Background: 46F, obesity diagnosis about 3 years ago.

However, the side effects have been significant. I do get waves of nausea that can be intense. It's been quite challenging I feel more tired than usual, especially after injection day. This is my biggest complaint.

I'm not sure this medication is right for me.",1,144,Weight Loss,negative,0,1,0
REV_000716,Review_Platform,Drugs.com,07-09-2023,reviewer_104,Highly effective medication,"I've been taking Ozempic for 2 months for Type 2 Diabetes. I'm 32 years old and have struggled with insulin resistance for years.

What's worked well: lost 48 lbs so far and people are starting to notice. Friends and family have noticed the change

Side effects I'm dealing with: dealing with persistent nausea - some days are worse than others. This is my biggest complaint.

I'm managing by taking it before bed so I sleep through the worst. I'd take these side effects over where I was before any day. The improvements in my health markers make it worthwhile.

Overall, I'm very satisfied and plan to continue.",4,55,Type 2 Diabetes,positive,1,1,1
REV_000717,Review_Platform,WebMD,27-06-2024,reviewer_242,Mixed results,"Started Ozempic over a year ago prescribed by my doctor for Type 2 Diabetes. Background: 42F, obesity diagnosis about 3 years ago.

Benefits I've experienced: A1C improvement is incredible - 8.1 down to 6.4. No more scary blood sugar spikes

Everyone's experience is different, but this is mine.",3,118,Type 2 Diabetes,mixed,1,0,0
REV_000718,Review_Platform,WebMD,08-01-2024,reviewer_27,Mixed results,"Started Ozempic about 3 weeks ago prescribed by my doctor for Weight Loss.

The positives: my A1C dropped from 8.1 to 6.2 and my doctor is thrilled. No more scary blood sugar spikes

Overall, I would recommend discussing this with your doctor.",3,45,Weight Loss,mixed,1,0,0
REV_000719,Review_Platform,WebMD,12-11-2022,reviewer_33,Highly effective medication,"I've been taking Ozempic for 4 months for Type 2 Diabetes. I'm 51 years old and have struggled with obesity for years.

What's worked well: blood sugar levels are finally stable - went from 8.3 to 6.3. My doctor is very pleased with these results

The drawbacks: the nausea is pretty rough, especially in the first few days after injection. It's been quite challenging.

I'm managing by taking it before bed so I sleep through the worst. Compared to the health risks I was facing, this is manageable.

Despite the side effects, this has been worth it for me.",5,142,Type 2 Diabetes,positive,1,1,1
REV_000720,Review_Platform,Drugs.com,24-01-2024,reviewer_292,Mixed results,"I've been taking Ozempic for 6 weeks for Weight Loss.

Benefits I've experienced: blood sugar levels are finally stable - went from 9.3 to 6.1. No more scary blood sugar spikes

However, the side effects have been significant. headaches have been more frequent since starting. Some days are worse than others digestive slowdown is real - constipation is annoying. It's affecting my daily life.

I'm managing by crackers and bland foods.

Your mileage may vary - consult your doctor.",3,53,Weight Loss,mixed,1,1,0
REV_000721,Review_Platform,WebMD,07-09-2024,reviewer_355,Highly effective medication,"My endocrinologist put me on Ozempic 3 months ago for Type 2 Diabetes.

The positives: the weight is literally melting off - down 18 lbs already. I feel more confident and healthier

The negative aspects: exhaustion hits me in waves throughout the week. Some days are worse than others.

I'm managing by prescription anti-nausea meds. Honestly, it's a small price to pay for these results.

Despite the side effects, this has been worth it for me.",4,49,Type 2 Diabetes,positive,1,1,1
REV_000722,Review_Platform,Drugs.com,08-02-2022,reviewer_126,Highly effective medication,"After almost a year using Ozempic for Type 2 Diabetes, here's my honest review:

Benefits I've experienced: lost 18 lbs so far and people are starting to notice. My clothes fit better and I have more energy the food noise in my head is completely gone

Challenges I've faced: diarrhea is manageable but definitely inconvenient. This is my biggest complaint.

I'd take these side effects over where I was before any day.

I would recommend this to others dealing with similar health issues.",5,34,Type 2 Diabetes,positive,1,1,1
REV_000723,Review_Platform,WebMD,02-12-2022,reviewer_164,Highly effective medication,"I've been taking Ozempic for 7 months for Weight Loss. As a 32-year-old with weight issues, this has been life-changing.

On the plus side: my appetite is so much more manageable now A1C improvement is incredible - 7.9 down to 5.9. No more scary blood sugar spikes

The drawbacks: acid reflux has gotten worse, especially at night. This is my biggest complaint.

The benefits far outweigh the side effects in my opinion. My quality of life has improved despite the side effects.

I would recommend this to others dealing with similar health issues.",5,87,Weight Loss,positive,1,1,1
REV_000724,Review_Platform,WebMD,08-11-2022,reviewer_250,Highly effective medication,"Started Ozempic 2 months ago prescribed by my doctor for Weight Loss. As a 58-year-old with weight issues, this has been life-changing.

What's worked well: my appetite is so much more manageable now

The negative aspects: exhaustion hits me in waves throughout the week. This is my biggest complaint I do get waves of nausea that can be intense. This is my biggest complaint.

I'm managing by eating smaller portions and staying hydrated. Compared to the health risks I was facing, this is manageable. My quality of life has improved despite the side effects.

I would recommend this to others dealing with similar health issues.",5,126,Weight Loss,positive,1,1,1
REV_000725,Review_Platform,WebMD,14-06-2024,reviewer_230,Difficult to tolerate,"Been on this medication for 9 months now treating Weight Loss.

Side effects I'm dealing with: I feel more tired than usual, especially after injection day. It's been quite challenging the constipation is uncomfortable and persistent. Some days are worse than others.

The benefits don't outweigh the challenges for me personally.",2,96,Weight Loss,negative,0,1,0
REV_000726,Review_Platform,WebMD,06-07-2023,reviewer_445,Highly effective medication,"Been on this medication for 7 months now treating Type 2 Diabetes. Background: 46F, type 2 diabetes diagnosis about 3 years ago.

What's worked well: I can actually feel full and satisfied after normal portions I'm down 28 pounds and my clothes are fitting so much better. My clothes fit better and I have more energy

However, the side effects have been significant. I feel more tired than usual, especially after injection day. Some days are worse than others dealing with persistent headaches, especially early on. This is my biggest complaint.

I'm managing by prescription anti-nausea meds. This is temporary discomfort for long-term health. I'm willing to continue because the benefits are so significant.

I'm glad my doctor suggested this medication.",5,23,Type 2 Diabetes,positive,1,1,1
REV_000727,Review_Platform,WebMD,23-09-2023,reviewer_145,Highly effective medication,"Been on this medication for almost a year now treating Weight Loss.

What's worked well: blood sugar levels are finally stable - went from 9.3 to 6.0. I feel much more stable throughout the day

Challenges I've faced: exhaustion hits me in waves throughout the week. This is my biggest complaint.

I'm managing by crackers and bland foods. This is temporary discomfort for long-term health.

I'm glad my doctor suggested this medication.",4,131,Weight Loss,positive,1,1,1
REV_000728,Review_Platform,Drugs.com,03-01-2025,reviewer_277,Highly effective medication,"Been on this medication for 4 months now treating Type 2 Diabetes. As a 38-year-old with weight issues, this has been life-changing.

Benefits I've experienced: blood sugar control is the best it's been in years. My doctor is very pleased with these results I'm down 32 pounds and my clothes are fitting so much better. My clothes fit better and I have more energy

The drawbacks: bathroom trips are more frequent with some diarrhea. It's affecting my daily life.

I'm managing by taking it before bed so I sleep through the worst. For me, these results are absolutely worth the discomfort. My quality of life has improved despite the side effects.

Despite the side effects, this has been worth it for me.",4,56,Type 2 Diabetes,positive,1,1,1
REV_000729,Review_Platform,Drugs.com,20-01-2022,reviewer_426,Difficult to tolerate,"After about 3 weeks using Ozempic for Weight Loss, here's my honest review:

Challenges I've faced: tiredness is a real issue I'm working through. This has been difficult to manage.

The benefits don't outweigh the challenges for me personally.",2,16,Weight Loss,negative,0,1,0
REV_000730,Review_Platform,Drugs.com,05-11-2024,reviewer_88,Difficult to tolerate,"Been on this medication for 6 weeks now treating Type 2 Diabetes.

The drawbacks: I feel more tired than usual, especially after injection day. Some days are worse than others getting headaches that I didn't have before. This is my biggest complaint.

I'm not sure this medication is right for me.",2,103,Type 2 Diabetes,negative,0,1,0
REV_000731,Review_Platform,Drugs.com,11-06-2023,reviewer_17,Mixed results,"After 5 months using Ozempic for Weight Loss, here's my honest review:

The positives: 22 pounds gone and I feel like a different person. This is the most I've ever lost on any medication

However, the side effects have been significant. nausea hits me hard, particularly in the mornings. This has been difficult to manage.

I'm managing by ginger tea and small frequent meals.

Would I recommend it? Absolutely.",3,104,Weight Loss,mixed,1,1,0
REV_000732,Review_Platform,Drugs.com,13-01-2025,reviewer_80,Highly effective medication,"Started Ozempic 6 weeks ago prescribed by my doctor for Weight Loss.

The positives: my glucose readings are consistently in normal range now. No more scary blood sugar spikes

However, the side effects have been significant. constipation has been an ongoing issue I'm dealing with. This is my biggest complaint.

Honestly, it's a small price to pay for these results.

Despite the side effects, this has been worth it for me.",4,126,Weight Loss,positive,1,1,1
REV_000733,Review_Platform,Drugs.com,20-05-2023,reviewer_136,Difficult to tolerate,"After 8 months using Ozempic for Type 2 Diabetes, here's my honest review: As a 46-year-old with insulin resistance, this has been life-changing.

The drawbacks: digestive issues including some diarrhea episodes. This is my biggest complaint.

I'm not sure this medication is right for me.",2,101,Type 2 Diabetes,negative,0,1,0
REV_000734,Review_Platform,Drugs.com,29-01-2023,reviewer_164,Highly effective medication,"I've been taking Ozempic for over a year for Weight Loss. I'm 58 years old and have struggled with weight issues for years.

On the plus side: I'm finally not thinking about food 24/7 blood sugar levels are finally stable - went from 8.1 to 6.3. I feel much more stable throughout the day

The drawbacks: getting headaches that I didn't have before. Some days are worse than others the fatigue during the first week was intense. It's been quite challenging.

I'm managing by anti-nausea medication from my doctor. For me, these results are absolutely worth the discomfort. My quality of life has improved despite the side effects.

I'm glad my doctor suggested this medication.",4,79,Weight Loss,positive,1,1,1
REV_000735,Review_Platform,Drugs.com,19-03-2024,reviewer_143,Difficult to tolerate,"Been on this medication for 3 months now treating Type 2 Diabetes.

Challenges I've faced: bathroom trips are more frequent with some diarrhea. This has been difficult to manage.

The benefits don't outweigh the challenges for me personally.",2,67,Type 2 Diabetes,negative,0,1,0
REV_000736,Review_Platform,WebMD,17-08-2023,reviewer_348,Difficult to tolerate,"My endocrinologist put me on Ozempic almost a year ago for Weight Loss.

However, the side effects have been significant. exhaustion hits me in waves throughout the week. This has been difficult to manage digestive slowdown is real - constipation is annoying. It's been quite challenging.

The benefits don't outweigh the challenges for me personally.",1,70,Weight Loss,negative,0,1,0
REV_000737,Review_Platform,WebMD,26-01-2023,reviewer_317,Difficult to tolerate,"Been on this medication for 8 months now treating Weight Loss. Background: 55F, weight issues diagnosis about 3 years ago.

The benefits don't outweigh the challenges for me personally.",1,31,Weight Loss,negative,0,0,0
REV_000738,Review_Platform,Drugs.com,10-12-2024,reviewer_48,Difficult to tolerate,"Started Ozempic 8 months ago prescribed by my doctor for Type 2 Diabetes. As a 38-year-old with obesity, this has been life-changing.

Side effects I'm dealing with: constipation has been an ongoing issue I'm dealing with. Some days are worse than others exhaustion hits me in waves throughout the week. This has been difficult to manage.

I'm not sure this medication is right for me.",1,47,Type 2 Diabetes,negative,0,1,0
REV_000739,Review_Platform,Drugs.com,18-01-2023,reviewer_414,Difficult to tolerate,"After half a year using Ozempic for Type 2 Diabetes, here's my honest review: As a 46-year-old with type 2 diabetes, this has been life-changing.

The positives: I'm finally not thinking about food 24/7

The drawbacks: I feel more tired than usual, especially after injection day. It's been quite challenging the constipation is uncomfortable and persistent. This has been difficult to manage.

I'm not sure this medication is right for me.",2,16,Type 2 Diabetes,negative,0,1,0
REV_000740,Review_Platform,Drugs.com,06-05-2022,reviewer_418,Difficult to tolerate,"Started Ozempic 9 months ago prescribed by my doctor for Weight Loss.

I'm not sure this medication is right for me.",1,84,Weight Loss,negative,0,0,0
REV_000741,Review_Platform,Drugs.com,27-01-2023,reviewer_217,Mixed results,"My endocrinologist put me on Ozempic 5 months ago for Weight Loss.

On the plus side: the weight is literally melting off - down 28 lbs already. This is the most I've ever lost on any medication

Challenges I've faced: diarrhea comes and goes - it's unpredictable. This is my biggest complaint.

I'm managing by anti-nausea medication from my doctor.

Would I recommend it? Absolutely.",3,87,Weight Loss,mixed,1,1,0
REV_000742,Review_Platform,WebMD,18-11-2022,reviewer_401,Difficult to tolerate,"Started Ozempic 2 months ago prescribed by my doctor for Weight Loss.

Challenges I've faced: the fatigue during the first week was intense. It's affecting my daily life the nausea is pretty rough, especially in the first few days after injection. This has been difficult to manage.

I'm not sure this medication is right for me.",1,74,Weight Loss,negative,0,1,0
REV_000743,Review_Platform,WebMD,10-06-2023,reviewer_272,Highly effective medication,"I've been taking Ozempic for a month for Weight Loss.

Benefits I've experienced: the food noise in my head is completely gone

Challenges I've faced: struggling with constipation more than I expected. This is my biggest complaint.

I'm managing by ginger tea and small frequent meals. The trade-off is worth it when I see the progress. My quality of life has improved despite the side effects.

Despite the side effects, this has been worth it for me.",5,36,Weight Loss,positive,1,1,1
REV_000744,Review_Platform,Drugs.com,02-02-2023,reviewer_71,Difficult to tolerate,"My endocrinologist put me on Ozempic 9 months ago for Weight Loss. As a 42-year-old with weight issues, this has been life-changing.

However, the side effects have been significant. I feel more tired than usual, especially after injection day. Some days are worse than others.

Consult carefully with your doctor about potential side effects.",1,56,Weight Loss,negative,0,1,0
REV_000745,Review_Platform,WebMD,06-02-2023,reviewer_235,Mixed results,"I've been taking Ozempic for 18 months for Type 2 Diabetes.

On the plus side: the scale shows 32 pounds down and I'm not even trying that hard. My clothes fit better and I have more energy

Side effects I'm dealing with: the nausea is pretty rough, especially in the first few days after injection. This is my biggest complaint.

Talk to your healthcare provider to see if this is right for you.",3,12,Type 2 Diabetes,mixed,1,1,0
REV_000746,Review_Platform,WebMD,26-05-2023,reviewer_204,Difficult to tolerate,"My endocrinologist put me on Ozempic 18 months ago for Type 2 Diabetes. As a 55-year-old with type 2 diabetes, this has been life-changing.

Consult carefully with your doctor about potential side effects.",2,26,Type 2 Diabetes,negative,0,0,0
REV_000747,Review_Platform,WebMD,12-01-2025,reviewer_462,Highly effective medication,"Been on this medication for almost a year now treating Type 2 Diabetes.

What's worked well: I'm down 52 pounds and my clothes are fitting so much better. This is the most I've ever lost on any medication A1C improvement is incredible - 8.6 down to 5.9. No more scary blood sugar spikes

The drawbacks: the nausea is real and it can be debilitating at times. This has been difficult to manage struggling with constipation more than I expected. It's affecting my daily life.

I know it's tough but the alternative was worse.

I'm glad my doctor suggested this medication.",4,98,Type 2 Diabetes,positive,1,1,1
REV_000748,Review_Platform,Drugs.com,04-11-2023,reviewer_343,Highly effective medication,"After 9 months using Ozempic for Type 2 Diabetes, here's my honest review: Background: 46F, type 2 diabetes diagnosis about 3 years ago.

Benefits I've experienced: the weight is literally melting off - down 42 lbs already. My clothes fit better and I have more energy A1C improvement is incredible - 9.3 down to 5.8. My doctor is very pleased with these results

However, the side effects have been significant. nausea hits me hard, particularly in the mornings. This has been difficult to manage.

I know it's tough but the alternative was worse. This medication has given me hope for better health.

I'm glad my doctor suggested this medication.",5,133,Type 2 Diabetes,positive,1,1,1
REV_000749,Review_Platform,WebMD,24-01-2022,reviewer_386,Mixed results,"Started Ozempic 3 months ago prescribed by my doctor for Type 2 Diabetes. Background: 46F, weight issues diagnosis about 3 years ago.

The positives: 18 pounds gone and I feel like a different person. My clothes fit better and I have more energy

However, the side effects have been significant. headaches have been more frequent since starting. Some days are worse than others dealing with persistent nausea - some days are worse than others. It's been quite challenging.

I'm managing by adjusting my meal timing.

Talk to your healthcare provider to see if this is right for you.",3,0,Type 2 Diabetes,mixed,1,1,0
REV_000750,Review_Platform,Drugs.com,03-05-2022,reviewer_260,Difficult to tolerate,"After 18 months using Ozempic for Weight Loss, here's my honest review: Background: 32F, type 2 diabetes diagnosis about 3 years ago.

However, the side effects have been significant. getting headaches that I didn't have before. It's affecting my daily life.

The side effects are too much for me to continue long-term.",1,67,Weight Loss,negative,0,1,0
REV_000751,Review_Platform,WebMD,21-02-2023,reviewer_420,Difficult to tolerate,"I've been taking Ozempic for 7 months for Weight Loss.

Side effects I'm dealing with: tiredness is a real issue I'm working through. This is my biggest complaint struggling with constipation more than I expected. It's been quite challenging.

Consult carefully with your doctor about potential side effects.",1,46,Weight Loss,negative,0,1,0
REV_000752,Review_Platform,WebMD,12-09-2022,reviewer_360,Mixed results,"Been on this medication for 8 months now treating Weight Loss.

What's worked well: I can actually feel full and satisfied after normal portions lost 28 lbs so far and people are starting to notice. I feel more confident and healthier

Side effects I'm dealing with: the nausea is pretty rough, especially in the first few days after injection. It's been quite challenging the constipation is uncomfortable and persistent. This has been difficult to manage.

I'm managing by anti-nausea medication from my doctor.

Would I recommend it? Not sure yet, still adjusting.",3,78,Weight Loss,mixed,1,1,0
REV_000753,Review_Platform,Drugs.com,29-11-2023,reviewer_64,Difficult to tolerate,"After about 3 weeks using Ozempic for Type 2 Diabetes, here's my honest review:

Challenges I've faced: dealing with persistent nausea - some days are worse than others. This has been difficult to manage.

I'm not sure this medication is right for me.",2,81,Type 2 Diabetes,negative,0,1,0
REV_000754,Review_Platform,Drugs.com,22-04-2022,reviewer_251,Highly effective medication,"My endocrinologist put me on Ozempic 5 months ago for Type 2 Diabetes.

Benefits I've experienced: 32 pounds gone and I feel like a different person. My clothes fit better and I have more energy A1C improvement is incredible - 9.4 down to 6.0. No more scary blood sugar spikes

I would recommend this to others dealing with similar health issues.",4,69,Type 2 Diabetes,positive,1,0,0
REV_000755,Review_Platform,WebMD,13-10-2024,reviewer_340,Highly effective medication,"My endocrinologist put me on Ozempic 9 months ago for Type 2 Diabetes.

The positives: A1C improvement is incredible - 8.3 down to 6.2. No more scary blood sugar spikes

Despite the side effects, this has been worth it for me.",5,93,Type 2 Diabetes,positive,1,0,0
REV_000756,Review_Platform,Drugs.com,22-07-2023,reviewer_203,Difficult to tolerate,"Been on this medication for 5 months now treating Weight Loss.

However, the side effects have been significant. heartburn is a new thing I'm dealing with. It's affecting my daily life.

The benefits don't outweigh the challenges for me personally.",2,31,Weight Loss,negative,0,1,0
REV_000757,Review_Platform,Drugs.com,01-02-2024,reviewer_12,Highly effective medication,"After 18 months using Ozempic for Weight Loss, here's my honest review:

Benefits I've experienced: A1C improvement is incredible - 8.6 down to 5.9. I feel much more stable throughout the day lost 42 lbs so far and people are starting to notice. My clothes fit better and I have more energy

Side effects I'm dealing with: heartburn is a new thing I'm dealing with. It's affecting my daily life.

The trade-off is worth it when I see the progress.

I would recommend this to others dealing with similar health issues.",4,136,Weight Loss,positive,1,1,1
REV_000758,Review_Platform,Drugs.com,02-09-2022,reviewer_414,Difficult to tolerate,"I've been taking Ozempic for 7 months for Type 2 Diabetes. Background: 46F, type 2 diabetes diagnosis about 3 years ago.

Side effects I'm dealing with: I do get waves of nausea that can be intense. It's been quite challenging.

The side effects are too much for me to continue long-term.",1,10,Type 2 Diabetes,negative,0,1,0
REV_000759,Review_Platform,Drugs.com,21-12-2022,reviewer_477,Highly effective medication,"Started Ozempic over a year ago prescribed by my doctor for Type 2 Diabetes.

What's worked well: blood sugar levels are finally stable - went from 8.6 to 6.1. My doctor is very pleased with these results

However, the side effects have been significant. getting headaches that I didn't have before. It's affecting my daily life tiredness is a real issue I'm working through. It's been quite challenging.

I'm managing by anti-nausea medication from my doctor. I know it's tough but the alternative was worse.

Despite the side effects, this has been worth it for me.",5,102,Type 2 Diabetes,positive,1,1,1
REV_000760,Review_Platform,WebMD,08-10-2024,reviewer_215,Highly effective medication,"My endocrinologist put me on Ozempic 6 weeks ago for Weight Loss. I'm 42 years old and have struggled with insulin resistance for years.

Benefits I've experienced: my appetite is so much more manageable now I've lost 42 pounds and honestly I can't believe it. My clothes fit better and I have more energy

Challenges I've faced: the nausea is real and it can be debilitating at times. It's been quite challenging.

I'm managing by adjusting my meal timing. For me, these results are absolutely worth the discomfort. I'm willing to continue because the benefits are so significant.

I'm glad my doctor suggested this medication.",5,92,Weight Loss,positive,1,1,1
REV_000761,Review_Platform,WebMD,22-08-2023,reviewer_448,Difficult to tolerate,"Been on this medication for 5 months now treating Type 2 Diabetes.

Side effects I'm dealing with: heartburn is a new thing I'm dealing with. This has been difficult to manage.

Consult carefully with your doctor about potential side effects.",1,134,Type 2 Diabetes,negative,0,1,0
REV_000762,Review_Platform,WebMD,04-05-2022,reviewer_115,Mixed results,"I've been taking Ozempic for 5 months for Weight Loss.

What's worked well: the weight is literally melting off - down 18 lbs already. This is the most I've ever lost on any medication

Side effects I'm dealing with: I do get waves of nausea that can be intense. It's been quite challenging.

Would I recommend it? Yes, but with reservations.",3,98,Weight Loss,mixed,1,1,0
REV_000763,Review_Platform,Drugs.com,17-04-2022,reviewer_482,Highly effective medication,"My endocrinologist put me on Ozempic 2 months ago for Weight Loss.

Benefits I've experienced: my A1C dropped from 8.3 to 6.5 and my doctor is thrilled. No more scary blood sugar spikes

However, the side effects have been significant. heartburn is a new thing I'm dealing with. This is my biggest complaint.

I'm managing by adjusting my meal timing. I know it's tough but the alternative was worse.

Despite the side effects, this has been worth it for me.",5,108,Weight Loss,positive,1,1,1
REV_000764,Review_Platform,WebMD,01-08-2023,reviewer_172,Mixed results,"After a month using Ozempic for Weight Loss, here's my honest review: As a 38-year-old with type 2 diabetes, this has been life-changing.

What's worked well: my glucose readings are consistently in normal range now. No more scary blood sugar spikes I've lost 18 pounds and honestly I can't believe it. Friends and family have noticed the change

The drawbacks: the fatigue during the first week was intense. This has been difficult to manage headaches have been more frequent since starting. Some days are worse than others.

Your mileage may vary - consult your doctor.",3,97,Weight Loss,mixed,1,1,0
REV_000765,Review_Platform,WebMD,03-09-2022,reviewer_248,Highly effective medication,"My endocrinologist put me on Ozempic 6 weeks ago for Type 2 Diabetes.

The positives: my A1C dropped from 8.4 to 6.2 and my doctor is thrilled. I feel much more stable throughout the day the scale shows 22 pounds down and I'm not even trying that hard. Friends and family have noticed the change

Despite the side effects, this has been worth it for me.",4,67,Type 2 Diabetes,positive,1,0,0
REV_000766,Review_Platform,Drugs.com,24-11-2023,reviewer_359,Difficult to tolerate,"Been on this medication for 5 months now treating Weight Loss.

Side effects I'm dealing with: headaches have been more frequent since starting. This has been difficult to manage.

I'm not sure this medication is right for me.",1,126,Weight Loss,negative,0,1,0
REV_000767,Review_Platform,Drugs.com,03-04-2022,reviewer_165,Highly effective medication,"Started Ozempic 8 months ago prescribed by my doctor for Type 2 Diabetes.

The positives: I'm down 38 pounds and my clothes are fitting so much better. I feel more confident and healthier

Side effects I'm dealing with: diarrhea is manageable but definitely inconvenient. This has been difficult to manage.

I'm managing by eating smaller portions and staying hydrated. I'd take these side effects over where I was before any day.

Despite the side effects, this has been worth it for me.",5,77,Type 2 Diabetes,positive,1,1,1
REV_000768,Review_Platform,WebMD,08-03-2023,reviewer_347,Mixed results,"I've been taking Ozempic for 6 weeks for Type 2 Diabetes.

On the plus side: blood sugar control is the best it's been in years. This has reduced my need for other medications my appetite is so much more manageable now

The drawbacks: the nausea is pretty rough, especially in the first few days after injection. This has been difficult to manage.

I'm managing by anti-nausea medication from my doctor.

Your mileage may vary - consult your doctor.",3,121,Type 2 Diabetes,mixed,1,1,0
REV_000769,Review_Platform,Drugs.com,25-10-2022,reviewer_6,Highly effective medication,"My endocrinologist put me on Ozempic a month ago for Weight Loss.

What's worked well: my A1C dropped from 8.2 to 5.9 and my doctor is thrilled. My doctor is very pleased with these results

The negative aspects: tiredness is a real issue I'm working through. This is my biggest complaint.

I'm managing by eating smaller portions and staying hydrated. The benefits far outweigh the side effects in my opinion. I'm willing to continue because the benefits are so significant.

I'm glad my doctor suggested this medication.",4,6,Weight Loss,positive,1,1,1
REV_000770,Review_Platform,WebMD,27-08-2022,reviewer_185,Difficult to tolerate,"Been on this medication for about 3 weeks now treating Weight Loss.

Consult carefully with your doctor about potential side effects.",2,58,Weight Loss,negative,0,0,0
REV_000771,Review_Platform,WebMD,10-03-2023,reviewer_287,Highly effective medication,"My endocrinologist put me on Ozempic almost a year ago for Type 2 Diabetes. As a 55-year-old with type 2 diabetes, this has been life-changing.

What's worked well: 38 pounds gone and I feel like a different person. I feel more confident and healthier I can actually feel full and satisfied after normal portions

Challenges I've faced: the fatigue during the first week was intense. It's been quite challenging.

The benefits far outweigh the side effects in my opinion.

Overall, I'm very satisfied and plan to continue.",5,56,Type 2 Diabetes,positive,1,1,1
REV_000772,Review_Platform,Drugs.com,05-06-2024,reviewer_19,Highly effective medication,"I've been taking Ozempic for a month for Type 2 Diabetes. Background: 55F, weight issues diagnosis about 3 years ago.

The positives: my appetite is so much more manageable now

Despite the side effects, this has been worth it for me.",4,77,Type 2 Diabetes,positive,1,0,0
REV_000773,Review_Platform,Drugs.com,30-01-2023,reviewer_296,Difficult to tolerate,"Started Ozempic a month ago prescribed by my doctor for Type 2 Diabetes.

However, the side effects have been significant. tiredness is a real issue I'm working through. This is my biggest complaint.

The side effects are too much for me to continue long-term.",1,113,Type 2 Diabetes,negative,0,1,0
REV_000774,Review_Platform,Drugs.com,22-03-2023,reviewer_126,Highly effective medication,"After about 3 weeks using Ozempic for Weight Loss, here's my honest review:

The positives: my A1C dropped from 7.8 to 6.3 and my doctor is thrilled. No more scary blood sugar spikes I can actually feel full and satisfied after normal portions

Despite the side effects, this has been worth it for me.",5,55,Weight Loss,positive,1,0,0
REV_000775,Review_Platform,WebMD,23-07-2023,reviewer_87,Highly effective medication,"After 9 months using Ozempic for Type 2 Diabetes, here's my honest review:

What's worked well: I've lost 32 pounds and honestly I can't believe it. My clothes fit better and I have more energy

I would recommend this to others dealing with similar health issues.",5,27,Type 2 Diabetes,positive,1,0,0
REV_000776,Review_Platform,Drugs.com,19-02-2023,reviewer_408,Difficult to tolerate,"My endocrinologist put me on Ozempic 3 months ago for Weight Loss. As a 42-year-old with insulin resistance, this has been life-changing.

The benefits don't outweigh the challenges for me personally.",2,63,Weight Loss,negative,0,0,0
REV_000777,Review_Platform,Drugs.com,30-12-2024,reviewer_185,Highly effective medication,"My endocrinologist put me on Ozempic half a year ago for Weight Loss. As a 51-year-old with insulin resistance, this has been life-changing.

On the plus side: the food noise in my head is completely gone

Challenges I've faced: the fatigue during the first week was intense. This has been difficult to manage.

This is temporary discomfort for long-term health.

I'm glad my doctor suggested this medication.",5,75,Weight Loss,positive,1,1,1
REV_000778,Review_Platform,WebMD,07-11-2023,reviewer_178,Mixed results,"I've been taking Ozempic for 8 months for Weight Loss. As a 55-year-old with insulin resistance, this has been life-changing.

What's worked well: the food noise in my head is completely gone

The negative aspects: exhaustion hits me in waves throughout the week. It's been quite challenging.

Your mileage may vary - consult your doctor.",3,32,Weight Loss,mixed,1,1,0
REV_000779,Review_Platform,Drugs.com,28-08-2022,reviewer_235,Mixed results,"Been on this medication for 6 weeks now treating Type 2 Diabetes. As a 42-year-old with type 2 diabetes, this has been life-changing.

Benefits I've experienced: 22 pounds gone and I feel like a different person. My clothes fit better and I have more energy

The negative aspects: tiredness is a real issue I'm working through. This has been difficult to manage.

Would I recommend it? Not sure yet, still adjusting.",3,135,Type 2 Diabetes,mixed,1,1,0
