review_id,source_type,platform,drug,condition,date,user_id,title,text,combined_text,rating
REV_000685,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,18-08-2025,1report_this_post,,"T2 diabetic for some 20 yrs, Dr prescribed semaglutide in pill form (Rybelsus) approx. 2 yrs ago. Since then I have slowly lost 97+lbs usually onces. A1c dropped from 8's to 5.8 pushing for below 5.7 . Cardiac, BMI,BP's, pulse rates,& glucose levels have all dropped to normal. Belt size from 44 to 34 I've had a few side effects ie loss of appetite,stomache cramps but drug nullifys the hunger hormones. Enjoy my friends & doctors constant positive comments on my wt. loss. Presently, this is still ... a very expensive medication but I believe it has extended my life. Thank you Lord Jesus. Read More Read Less","T2 diabetic for some 20 yrs, Dr prescribed semaglutide in pill form (Rybelsus) approx. 2 yrs ago. Since then I have slowly lost 97+lbs usually onces. A1c dropped from 8's to 5.8 pushing for below 5.7 . Cardiac, BMI,BP's, pulse rates,& glucose levels have all dropped to normal. Belt size from 44 to 34 I've had a few side effects ie loss of appetite,stomache cramps but drug nullifys the hunger hormones. Enjoy my friends & doctors constant positive comments on my wt. loss. Presently, this is still ... a very expensive medication but I believe it has extended my life. Thank you Lord Jesus. Read More Read Less",
REV_000686,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,18-08-2025,1report_this_post,,"T2 diabetic for some 20 yrs, Dr prescribed semaglutide in pill form (Rybelsus) approx. 2 yrs ago. Since then I have slowly lost 97+lbs usually onces. A1c dropped from 8's to 5.8 pushing for below 5.7 . Cardiac, BMI,BP's, pulse rates,& glucose levels have all dropped to normal. Belt size from 44 to 34 I've had a few side effects ie loss of appetite,stomache cramps but drug nullifys the hunger hormones. Enjoy my friends & doctors constant positive comments on my wt. loss. Presently, this is still ... a very expensive medication but I believe it has extended my life. Thank you Lord Jesus. Read More Read Less","T2 diabetic for some 20 yrs, Dr prescribed semaglutide in pill form (Rybelsus) approx. 2 yrs ago. Since then I have slowly lost 97+lbs usually onces. A1c dropped from 8's to 5.8 pushing for below 5.7 . Cardiac, BMI,BP's, pulse rates,& glucose levels have all dropped to normal. Belt size from 44 to 34 I've had a few side effects ie loss of appetite,stomache cramps but drug nullifys the hunger hormones. Enjoy my friends & doctors constant positive comments on my wt. loss. Presently, this is still ... a very expensive medication but I believe it has extended my life. Thank you Lord Jesus. Read More Read Less",
REV_000687,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,16-08-2025,1report_this_post,,"I am on compound Semaglutide injections. I just took m 8th injection so 2 months. I am down 31 lbs and have had ZERO side effects. This med is a game changer if you want to take control of your weight loss. You aren't starving yourself, you are just not eating as much as you did. This is more than likely how we are supposed to eat in the 1st place. Eat slow and stop when full. Don't over eat. I still drink beer but I drink low carb beer. I make sure I stay in ketosis most of the time. I follow t... he carnivore diet along with the injections. Works wonderfully!! Ignore all the negative reviews. They will stunt your growth. I know this isn't for everyone, but we don't need to hear your negative results. If you are wondering if you should do this, I am telling you that you should!! Thank you Read More Read Less","I am on compound Semaglutide injections. I just took m 8th injection so 2 months. I am down 31 lbs and have had ZERO side effects. This med is a game changer if you want to take control of your weight loss. You aren't starving yourself, you are just not eating as much as you did. This is more than likely how we are supposed to eat in the 1st place. Eat slow and stop when full. Don't over eat. I still drink beer but I drink low carb beer. I make sure I stay in ketosis most of the time. I follow t... he carnivore diet along with the injections. Works wonderfully!! Ignore all the negative reviews. They will stunt your growth. I know this isn't for everyone, but we don't need to hear your negative results. If you are wondering if you should do this, I am telling you that you should!! Thank you Read More Read Less",
REV_000688,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,16-08-2025,1report_this_post,,"I am on compound Semaglutide injections. I just took m 8th injection so 2 months. I am down 31 lbs and have had ZERO side effects. This med is a game changer if you want to take control of your weight loss. You aren't starving yourself, you are just not eating as much as you did. This is more than likely how we are supposed to eat in the 1st place. Eat slow and stop when full. Don't over eat. I still drink beer but I drink low carb beer. I make sure I stay in ketosis most of the time. I follow t... he carnivore diet along with the injections. Works wonderfully!! Ignore all the negative reviews. They will stunt your growth. I know this isn't for everyone, but we don't need to hear your negative results. If you are wondering if you should do this, I am telling you that you should!! Thank you Read More Read Less","I am on compound Semaglutide injections. I just took m 8th injection so 2 months. I am down 31 lbs and have had ZERO side effects. This med is a game changer if you want to take control of your weight loss. You aren't starving yourself, you are just not eating as much as you did. This is more than likely how we are supposed to eat in the 1st place. Eat slow and stop when full. Don't over eat. I still drink beer but I drink low carb beer. I make sure I stay in ketosis most of the time. I follow t... he carnivore diet along with the injections. Works wonderfully!! Ignore all the negative reviews. They will stunt your growth. I know this isn't for everyone, but we don't need to hear your negative results. If you are wondering if you should do this, I am telling you that you should!! Thank you Read More Read Less",
REV_000689,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,28-07-2025,1report_this_post,,"I have been on ozempic for 2 1/2 months. I have been feeling tired, achy and difficulty walking long distances. Now let me add that I do have MS but controlled. These symptoms are often associated with hot weather which we are experiencing now. My main issues are gastrointestinal. I am constipated for 5 days, day 6 a very small soft bowel movement and then severe diarrhea day 7. I get very gassy with mild abdominal pain. I have to excuse myself from a room as the gas is very loud. I’m not sure h... ow long the gastro issues could continue? Read More Read Less","I have been on ozempic for 2 1/2 months. I have been feeling tired, achy and difficulty walking long distances. Now let me add that I do have MS but controlled. These symptoms are often associated with hot weather which we are experiencing now. My main issues are gastrointestinal. I am constipated for 5 days, day 6 a very small soft bowel movement and then severe diarrhea day 7. I get very gassy with mild abdominal pain. I have to excuse myself from a room as the gas is very loud. I’m not sure h... ow long the gastro issues could continue? Read More Read Less",
REV_000690,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,28-07-2025,1report_this_post,,"I have been on ozempic for 2 1/2 months. I have been feeling tired, achy and difficulty walking long distances. Now let me add that I do have MS but controlled. These symptoms are often associated with hot weather which we are experiencing now. My main issues are gastrointestinal. I am constipated for 5 days, day 6 a very small soft bowel movement and then severe diarrhea day 7. I get very gassy with mild abdominal pain. I have to excuse myself from a room as the gas is very loud. I’m not sure h... ow long the gastro issues could continue? Read More Read Less","I have been on ozempic for 2 1/2 months. I have been feeling tired, achy and difficulty walking long distances. Now let me add that I do have MS but controlled. These symptoms are often associated with hot weather which we are experiencing now. My main issues are gastrointestinal. I am constipated for 5 days, day 6 a very small soft bowel movement and then severe diarrhea day 7. I get very gassy with mild abdominal pain. I have to excuse myself from a room as the gas is very loud. I’m not sure h... ow long the gastro issues could continue? Read More Read Less",
REV_000691,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,12-07-2025,1report_this_post,,"I just took my 3rd injection. Starting week 3. Down 17lbs, ZERO side effects. I inject into my thigh.","I just took my 3rd injection. Starting week 3. Down 17lbs, ZERO side effects. I inject into my thigh.",
REV_000692,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,12-07-2025,1report_this_post,,"I just took my 3rd injection. Starting week 3. Down 17lbs, ZERO side effects. I inject into my thigh.","I just took my 3rd injection. Starting week 3. Down 17lbs, ZERO side effects. I inject into my thigh.",
REV_000693,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,09-07-2025,1report_this_post,,"I have been taking ozempic for over two years. I think people should be made aware that if you have surgeries while taking the streets drug, it does have some side effects for you. The next few weeks, every time I've had surgery, which I've had 31 with just general anesthetic, I have had bloating diarrhea, nausea, no vomiting, though. And a general overall sick feeling for at least 2 weeks after the surgeries. It's something I feel like that. Has to do with the anesthetic and the ozempic combine... d? I'm not sure if I'm the only one. That's done this, but I thought y'all needed to know that it does do something with the anesthetic and ozempic together other than that. My A1C is great and I have lost quite a bit of weight on it but it was due to me being sick. When I was on it with my first surgery, I had been on it about 6 months and I lost 30 pounds in 2 weeks because of the combination of the surgery, and though zimbic, I believe I can't prove it. The doctors can't prove it but I know that it was a bad time for me. I was down 6 weeks with it. The last two times I was down two weeks, and this last time I just had it yesterday, and i've already got the bloating and the sulfur burbs, and the diarrhea. Read More Read Less","I have been taking ozempic for over two years. I think people should be made aware that if you have surgeries while taking the streets drug, it does have some side effects for you. The next few weeks, every time I've had surgery, which I've had 31 with just general anesthetic, I have had bloating diarrhea, nausea, no vomiting, though. And a general overall sick feeling for at least 2 weeks after the surgeries. It's something I feel like that. Has to do with the anesthetic and the ozempic combine... d? I'm not sure if I'm the only one. That's done this, but I thought y'all needed to know that it does do something with the anesthetic and ozempic together other than that. My A1C is great and I have lost quite a bit of weight on it but it was due to me being sick. When I was on it with my first surgery, I had been on it about 6 months and I lost 30 pounds in 2 weeks because of the combination of the surgery, and though zimbic, I believe I can't prove it. The doctors can't prove it but I know that it was a bad time for me. I was down 6 weeks with it. The last two times I was down two weeks, and this last time I just had it yesterday, and i've already got the bloating and the sulfur burbs, and the diarrhea. Read More Read Less",
REV_000694,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,09-07-2025,1report_this_post,,"I have been taking ozempic for over two years. I think people should be made aware that if you have surgeries while taking the streets drug, it does have some side effects for you. The next few weeks, every time I've had surgery, which I've had 31 with just general anesthetic, I have had bloating diarrhea, nausea, no vomiting, though. And a general overall sick feeling for at least 2 weeks after the surgeries. It's something I feel like that. Has to do with the anesthetic and the ozempic combine... d? I'm not sure if I'm the only one. That's done this, but I thought y'all needed to know that it does do something with the anesthetic and ozempic together other than that. My A1C is great and I have lost quite a bit of weight on it but it was due to me being sick. When I was on it with my first surgery, I had been on it about 6 months and I lost 30 pounds in 2 weeks because of the combination of the surgery, and though zimbic, I believe I can't prove it. The doctors can't prove it but I know that it was a bad time for me. I was down 6 weeks with it. The last two times I was down two weeks, and this last time I just had it yesterday, and i've already got the bloating and the sulfur burbs, and the diarrhea. Read More Read Less","I have been taking ozempic for over two years. I think people should be made aware that if you have surgeries while taking the streets drug, it does have some side effects for you. The next few weeks, every time I've had surgery, which I've had 31 with just general anesthetic, I have had bloating diarrhea, nausea, no vomiting, though. And a general overall sick feeling for at least 2 weeks after the surgeries. It's something I feel like that. Has to do with the anesthetic and the ozempic combine... d? I'm not sure if I'm the only one. That's done this, but I thought y'all needed to know that it does do something with the anesthetic and ozempic together other than that. My A1C is great and I have lost quite a bit of weight on it but it was due to me being sick. When I was on it with my first surgery, I had been on it about 6 months and I lost 30 pounds in 2 weeks because of the combination of the surgery, and though zimbic, I believe I can't prove it. The doctors can't prove it but I know that it was a bad time for me. I was down 6 weeks with it. The last two times I was down two weeks, and this last time I just had it yesterday, and i've already got the bloating and the sulfur burbs, and the diarrhea. Read More Read Less",
REV_000695,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,04-04-2025,1report_this_post,,Severe bloating and severe acid reflux to the point where I had problems swallowing food. The acid reflux was so bad it was trying to push the food back up again as I was trying to swallow. This stuff is terrible. I only took 2 injections then told my doctor that I flat out refuse to use anymore of this crap. Horrible experience.,Severe bloating and severe acid reflux to the point where I had problems swallowing food. The acid reflux was so bad it was trying to push the food back up again as I was trying to swallow. This stuff is terrible. I only took 2 injections then told my doctor that I flat out refuse to use anymore of this crap. Horrible experience.,
REV_000696,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,04-04-2025,1report_this_post,,Severe bloating and severe acid reflux to the point where I had problems swallowing food. The acid reflux was so bad it was trying to push the food back up again as I was trying to swallow. This stuff is terrible. I only took 2 injections then told my doctor that I flat out refuse to use anymore of this crap. Horrible experience.,Severe bloating and severe acid reflux to the point where I had problems swallowing food. The acid reflux was so bad it was trying to push the food back up again as I was trying to swallow. This stuff is terrible. I only took 2 injections then told my doctor that I flat out refuse to use anymore of this crap. Horrible experience.,
REV_000697,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,16-03-2025,1report_this_post,,Weightloss is adequate the only thing i think it causes is it makes me tired and sleepy,Weightloss is adequate the only thing i think it causes is it makes me tired and sleepy,
REV_000698,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,16-03-2025,1report_this_post,,Weightloss is adequate the only thing i think it causes is it makes me tired and sleepy,Weightloss is adequate the only thing i think it causes is it makes me tired and sleepy,
REV_000699,Review_Platform,WebMD,Wegovy,Other,09-02-2025,1report_this_post,,"I am 55 year old woman and for a year I had body aches and stiffness. I had many tests done by my GP, gyno and rheumatologist. Nothing. Then my NP put me on Semaglutide and my body is back to normal! I have energy and no more body stiffness issues at all within days of starting it. It’s a miracle! I have also lost 15 lbs in 3 lbs which is nice. But I don’t really need to lose much more. I hope I can stay on a lower dose to avoid going back to my issues. Only problem I’ve had is constipation. But... I takes prunes, Miralax and Emma capsules and that is helping a lot. Anyway, I wanted to share my story in case it helps others. Read More Read Less","I am 55 year old woman and for a year I had body aches and stiffness. I had many tests done by my GP, gyno and rheumatologist. Nothing. Then my NP put me on Semaglutide and my body is back to normal! I have energy and no more body stiffness issues at all within days of starting it. It’s a miracle! I have also lost 15 lbs in 3 lbs which is nice. But I don’t really need to lose much more. I hope I can stay on a lower dose to avoid going back to my issues. Only problem I’ve had is constipation. But... I takes prunes, Miralax and Emma capsules and that is helping a lot. Anyway, I wanted to share my story in case it helps others. Read More Read Less",
REV_000700,Review_Platform,WebMD,Wegovy,Other,09-02-2025,1report_this_post,,"I am 55 year old woman and for a year I had body aches and stiffness. I had many tests done by my GP, gyno and rheumatologist. Nothing. Then my NP put me on Semaglutide and my body is back to normal! I have energy and no more body stiffness issues at all within days of starting it. It’s a miracle! I have also lost 15 lbs in 3 lbs which is nice. But I don’t really need to lose much more. I hope I can stay on a lower dose to avoid going back to my issues. Only problem I’ve had is constipation. But... I takes prunes, Miralax and Emma capsules and that is helping a lot. Anyway, I wanted to share my story in case it helps others. Read More Read Less","I am 55 year old woman and for a year I had body aches and stiffness. I had many tests done by my GP, gyno and rheumatologist. Nothing. Then my NP put me on Semaglutide and my body is back to normal! I have energy and no more body stiffness issues at all within days of starting it. It’s a miracle! I have also lost 15 lbs in 3 lbs which is nice. But I don’t really need to lose much more. I hope I can stay on a lower dose to avoid going back to my issues. Only problem I’ve had is constipation. But... I takes prunes, Miralax and Emma capsules and that is helping a lot. Anyway, I wanted to share my story in case it helps others. Read More Read Less",
REV_000701,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,05-02-2025,1report_this_post,,"I had a bad allergic reaction, 2 weeks ago, still feeling the it too. If I wasn’t allergic I’m sure this would’ve been great for me.","I had a bad allergic reaction, 2 weeks ago, still feeling the it too. If I wasn’t allergic I’m sure this would’ve been great for me.",
REV_000702,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,05-02-2025,1report_this_post,,"I had a bad allergic reaction, 2 weeks ago, still feeling the it too. If I wasn’t allergic I’m sure this would’ve been great for me.","I had a bad allergic reaction, 2 weeks ago, still feeling the it too. If I wasn’t allergic I’m sure this would’ve been great for me.",
REV_000703,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,13-01-2025,1report_this_post,,"I'm a 25 year-out gastric bypass patient that found out the hard way that Ozempic can cause dumping syndrome. The gastric bypass surgery already predisposed me to dealing with dumping syndrome, but Ozempic can make the symptoms much worse. Knowing that this was a side effect would've helped me understand why I was feeling so bad.","I'm a 25 year-out gastric bypass patient that found out the hard way that Ozempic can cause dumping syndrome. The gastric bypass surgery already predisposed me to dealing with dumping syndrome, but Ozempic can make the symptoms much worse. Knowing that this was a side effect would've helped me understand why I was feeling so bad.",
REV_000704,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,13-01-2025,1report_this_post,,"I'm a 25 year-out gastric bypass patient that found out the hard way that Ozempic can cause dumping syndrome. The gastric bypass surgery already predisposed me to dealing with dumping syndrome, but Ozempic can make the symptoms much worse. Knowing that this was a side effect would've helped me understand why I was feeling so bad.","I'm a 25 year-out gastric bypass patient that found out the hard way that Ozempic can cause dumping syndrome. The gastric bypass surgery already predisposed me to dealing with dumping syndrome, but Ozempic can make the symptoms much worse. Knowing that this was a side effect would've helped me understand why I was feeling so bad.",
REV_000705,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,09-01-2025,1report_this_post,,"The effectiveness of the drug was excellent. I was absolutely losing weight! I gave myself shots for around a year. About month 6, I landed in the hospital with extreme dizziness to the point that I couldn't stand to move. When I say extreme, I mean, it was like I was being swung around by my foot and tossed into outer space where there's no gravity and I was spinning every direction. I landed in the hospital twice. Once I had intestinal pain with diarrhea and bleeding. At the hospital they foun... d that I had something going on with my intestine, directly where I had given myself the shot. Stopped using my stomach and started giving my shots only in my thighs. However, the dizziness continued to come back. The ER Dr. sent me to a neurologist and what they told me was I had BPPV. Being that I had never had this issue before, I just didn't see how it just started happening out of the blue. I tried ear canalith repositioning as per the neurologist instruction when I had the episodes. Unfortunately, when it happened I would be unable to function for a week at a time before it would subside. Then it started happening more regular. I stopped taking the Ozympic and reported it to my Dr. Never again! Read More Read Less","The effectiveness of the drug was excellent. I was absolutely losing weight! I gave myself shots for around a year. About month 6, I landed in the hospital with extreme dizziness to the point that I couldn't stand to move. When I say extreme, I mean, it was like I was being swung around by my foot and tossed into outer space where there's no gravity and I was spinning every direction. I landed in the hospital twice. Once I had intestinal pain with diarrhea and bleeding. At the hospital they foun... d that I had something going on with my intestine, directly where I had given myself the shot. Stopped using my stomach and started giving my shots only in my thighs. However, the dizziness continued to come back. The ER Dr. sent me to a neurologist and what they told me was I had BPPV. Being that I had never had this issue before, I just didn't see how it just started happening out of the blue. I tried ear canalith repositioning as per the neurologist instruction when I had the episodes. Unfortunately, when it happened I would be unable to function for a week at a time before it would subside. Then it started happening more regular. I stopped taking the Ozympic and reported it to my Dr. Never again! Read More Read Less",
REV_000706,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,09-01-2025,1report_this_post,,"The effectiveness of the drug was excellent. I was absolutely losing weight! I gave myself shots for around a year. About month 6, I landed in the hospital with extreme dizziness to the point that I couldn't stand to move. When I say extreme, I mean, it was like I was being swung around by my foot and tossed into outer space where there's no gravity and I was spinning every direction. I landed in the hospital twice. Once I had intestinal pain with diarrhea and bleeding. At the hospital they foun... d that I had something going on with my intestine, directly where I had given myself the shot. Stopped using my stomach and started giving my shots only in my thighs. However, the dizziness continued to come back. The ER Dr. sent me to a neurologist and what they told me was I had BPPV. Being that I had never had this issue before, I just didn't see how it just started happening out of the blue. I tried ear canalith repositioning as per the neurologist instruction when I had the episodes. Unfortunately, when it happened I would be unable to function for a week at a time before it would subside. Then it started happening more regular. I stopped taking the Ozympic and reported it to my Dr. Never again! Read More Read Less","The effectiveness of the drug was excellent. I was absolutely losing weight! I gave myself shots for around a year. About month 6, I landed in the hospital with extreme dizziness to the point that I couldn't stand to move. When I say extreme, I mean, it was like I was being swung around by my foot and tossed into outer space where there's no gravity and I was spinning every direction. I landed in the hospital twice. Once I had intestinal pain with diarrhea and bleeding. At the hospital they foun... d that I had something going on with my intestine, directly where I had given myself the shot. Stopped using my stomach and started giving my shots only in my thighs. However, the dizziness continued to come back. The ER Dr. sent me to a neurologist and what they told me was I had BPPV. Being that I had never had this issue before, I just didn't see how it just started happening out of the blue. I tried ear canalith repositioning as per the neurologist instruction when I had the episodes. Unfortunately, when it happened I would be unable to function for a week at a time before it would subside. Then it started happening more regular. I stopped taking the Ozympic and reported it to my Dr. Never again! Read More Read Less",
REV_000707,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,04-01-2025,1report_this_post,,"Works really well. I lost at least a pound per day. However, I was sick, dizzy, nauseated, and throwing up. The taste and smell of food changed for me. I was disgusted by food, and sometimes was really weak.","Works really well. I lost at least a pound per day. However, I was sick, dizzy, nauseated, and throwing up. The taste and smell of food changed for me. I was disgusted by food, and sometimes was really weak.",
REV_000708,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,04-01-2025,1report_this_post,,"Works really well. I lost at least a pound per day. However, I was sick, dizzy, nauseated, and throwing up. The taste and smell of food changed for me. I was disgusted by food, and sometimes was really weak.","Works really well. I lost at least a pound per day. However, I was sick, dizzy, nauseated, and throwing up. The taste and smell of food changed for me. I was disgusted by food, and sometimes was really weak.",
REV_000709,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,04-12-2024,1report_this_post,,I took this for diabetes and weight loss..this Is a terrible drug.. I. Got very sick on.It tried three times got very sick every time.. In fact went to hospital twice.. And I have spoke to a few other people that were very sick on it.. And told them to quit get off it..,I took this for diabetes and weight loss..this Is a terrible drug.. I. Got very sick on.It tried three times got very sick every time.. In fact went to hospital twice.. And I have spoke to a few other people that were very sick on it.. And told them to quit get off it..,
REV_000710,Review_Platform,WebMD,Wegovy,Weight Loss Management for Overweight Person with BMI 27 to 29 and Weight-Related Comorbidity,04-12-2024,1report_this_post,,I took this for diabetes and weight loss..this Is a terrible drug.. I. Got very sick on.It tried three times got very sick every time.. In fact went to hospital twice.. And I have spoke to a few other people that were very sick on it.. And told them to quit get off it..,I took this for diabetes and weight loss..this Is a terrible drug.. I. Got very sick on.It tried three times got very sick every time.. In fact went to hospital twice.. And I have spoke to a few other people that were very sick on it.. And told them to quit get off it..,
REV_000711,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,28-11-2024,1report_this_post,,I'm the kind of person that will have 98% of the effect hat come with Kind of medication. I would not recommend this for anyone that has I. B.S. I only use. it for one month and my stomach still feels like it hurts on the right side I don't like. And I wish I'd never would have used the pen,I'm the kind of person that will have 98% of the effect hat come with Kind of medication. I would not recommend this for anyone that has I. B.S. I only use. it for one month and my stomach still feels like it hurts on the right side I don't like. And I wish I'd never would have used the pen,
REV_000712,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,28-11-2024,1report_this_post,,I'm the kind of person that will have 98% of the effect hat come with Kind of medication. I would not recommend this for anyone that has I. B.S. I only use. it for one month and my stomach still feels like it hurts on the right side I don't like. And I wish I'd never would have used the pen,I'm the kind of person that will have 98% of the effect hat come with Kind of medication. I would not recommend this for anyone that has I. B.S. I only use. it for one month and my stomach still feels like it hurts on the right side I don't like. And I wish I'd never would have used the pen,
REV_000713,Review_Platform,WebMD,Wegovy,Weight Management,,reviewer_3,,Having read many threads on this forum I havn`t read any from users who also suffer with Irritable Bowel Syndrome (IBS) so I thought it might be helpful to share my experience as I have had IBS since my late teens. I am 64 no...,Having read many threads on this forum I havn`t read any from users who also suffer with Irritable Bowel Syndrome (IBS) so I thought it might be helpful to share my experience as I have had IBS since my late teens. I am 64 no...,
REV_000714,Review_Platform,WebMD,Wegovy,Weight Management,,reviewer_4,,Having read many threads on this forum I havn`t read any from users who also suffer with Irritable Bowel Syndrome (IBS) so I thought it might be helpful to share my experience as I have had IBS since my late teens. I am 64 no...,Having read many threads on this forum I havn`t read any from users who also suffer with Irritable Bowel Syndrome (IBS) so I thought it might be helpful to share my experience as I have had IBS since my late teens. I am 64 no...,
REV_000715,Review_Platform,WebMD,Wegovy,Weight Management,,reviewer_5,,"the ""instructions"" state that I take .25mg for 1st week and then .5mg thereafter.The graduations on the pen show nothing but dashes until you reach 1mg. the instructions also state that you can only take 1mg with this pen. wt...","the ""instructions"" state that I take .25mg for 1st week and then .5mg thereafter.The graduations on the pen show nothing but dashes until you reach 1mg. the instructions also state that you can only take 1mg with this pen. wt...",
REV_000716,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,05-01-2026,1report_this_post,,"It worked well, but I did experience occasional nausea. My provider prescribed Ondansetron for the nausea, which has helped a lot.","It worked well, but I did experience occasional nausea. My provider prescribed Ondansetron for the nausea, which has helped a lot.",
REV_000717,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,05-01-2026,1report_this_post,,"It worked well, but I did experience occasional nausea. My provider prescribed Ondansetron for the nausea, which has helped a lot.","It worked well, but I did experience occasional nausea. My provider prescribed Ondansetron for the nausea, which has helped a lot.",
REV_000718,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,05-01-2026,1report_this_post,,"It worked well, but I did experience occasional nausea. My provider prescribed Ondansetron for the nausea, which has helped a lot.","It worked well, but I did experience occasional nausea. My provider prescribed Ondansetron for the nausea, which has helped a lot.",
REV_000719,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,16-12-2025,1report_this_post,,I have constant diarrhea may times throughout the day. Especially right after eat. Need to be right close to a bathroom because there is no holding it back. Been there done that.,I have constant diarrhea may times throughout the day. Especially right after eat. Need to be right close to a bathroom because there is no holding it back. Been there done that.,
REV_000720,Review_Platform,WebMD,Wegovy,Weight Loss Management for an Obese Person,16-12-2025,1report_this_post,,I have constant diarrhea may times throughout the day. Especially right after eat. Need to be right close to a bathroom because there is no holding it back. Been there done that.,I have constant diarrhea may times throughout the day. Especially right after eat. Need to be right close to a bathroom because there is no holding it back. Been there done that.,
REV_000721,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,24-11-2025,1report_this_post,,"I like the ease of using this medicine. It keeps my sugar levels down and have the extra benefit of losing weight. Starting out, it seems to take a while to see results, lowering the sugar is the quickest results for me. I am well pleased with the results I have received from Ozempic.","I like the ease of using this medicine. It keeps my sugar levels down and have the extra benefit of losing weight. Starting out, it seems to take a while to see results, lowering the sugar is the quickest results for me. I am well pleased with the results I have received from Ozempic.",
REV_000722,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,24-11-2025,1report_this_post,,"I like the ease of using this medicine. It keeps my sugar levels down and have the extra benefit of losing weight. Starting out, it seems to take a while to see results, lowering the sugar is the quickest results for me. I am well pleased with the results I have received from Ozempic.","I like the ease of using this medicine. It keeps my sugar levels down and have the extra benefit of losing weight. Starting out, it seems to take a while to see results, lowering the sugar is the quickest results for me. I am well pleased with the results I have received from Ozempic.",
REV_000723,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,03-10-2025,1report_this_post,,"I started because of an extremely high A1C (11.7). I am now into my sixth month and A1C has dropped significantly to 7.1. I know this is still a little high, but ti has also put all of my other number where they are supposed to be. Blood pressure, blood sugar, cholesterol, etc. are right on target to where they are supposed to be. I know medicines affect people in different ways, but this has been a blessing for me! It has not only helped me with numbers, but also made me pay attention to what a... nd how I eat. Read More Read Less","I started because of an extremely high A1C (11.7). I am now into my sixth month and A1C has dropped significantly to 7.1. I know this is still a little high, but ti has also put all of my other number where they are supposed to be. Blood pressure, blood sugar, cholesterol, etc. are right on target to where they are supposed to be. I know medicines affect people in different ways, but this has been a blessing for me! It has not only helped me with numbers, but also made me pay attention to what a... nd how I eat. Read More Read Less",
REV_000724,Review_Platform,WebMD,Wegovy,Type 2 Diabetes Mellitus,03-10-2025,1report_this_post,,"I started because of an extremely high A1C (11.7). I am now into my sixth month and A1C has dropped significantly to 7.1. I know this is still a little high, but ti has also put all of my other number where they are supposed to be. Blood pressure, blood sugar, cholesterol, etc. are right on target to where they are supposed to be. I know medicines affect people in different ways, but this has been a blessing for me! It has not only helped me with numbers, but also made me pay attention to what a... nd how I eat. Read More Read Less","I started because of an extremely high A1C (11.7). I am now into my sixth month and A1C has dropped significantly to 7.1. I know this is still a little high, but ti has also put all of my other number where they are supposed to be. Blood pressure, blood sugar, cholesterol, etc. are right on target to where they are supposed to be. I know medicines affect people in different ways, but this has been a blessing for me! It has not only helped me with numbers, but also made me pay attention to what a... nd how I eat. Read More Read Less",
